Timestamp,Identifier,IP Address,Time Difference (seconds),Time Difference (hours) * (Total Load Active Power / 10),Grid Phase Voltage A,Grid Phase Voltage B,Grid Phase Voltage C,Grid Line Voltage AB,Grid Line Voltage BC,Grid Line Voltage CA,Grid Current A,Grid Current B,Grid Current C,Grid Active Power A,Grid Active Power B,Grid Active Power C,Grid Apparent Power A,Grid Apparent Power B,Grid Apparent Power C,Grid Frequency,Number Of Online Modules,Grid Reactive Power A,Grid Reactive Power B,Grid Reactive Power C,Grid Power Factor A,Grid Power Factor B,Grid Power Factor C,Total Active Power,Total Reactive Power,Total Apparent Power,Total DC power,Total DC Charge Energy (high bytes),Total DC Charge Energy (low bytes),Total DC Discharge Energy (high bytes),Total DC Discharge Energy (low bytes),Total AC Charge Energy (high bytes),Total AC Charge Energy (low bytes),Total AC Discharge Energy (high bytes),Total AC Discharge Energy (low bytes),Total Reactive Power Energy (high bytes),Total Reactive Power Energy (low bytes),Load Line Voltage AB,Load Line Voltage BC,Load Line Voltage AC,Load Current A,Load Current B,Load Current C,Load Active Power A,Load Active Power B,Load Active Power C,Load Apparent Power A,Load Apparent Power B,Load Apparent Power C,Total Load Active Power,Total Load Apparent Power,Output Frequency,PCS Active Power A,PCS Active Power B,PCS Active Power C,PCS Reactive Power A,PCS Reactive Power B,PCS Reactive Power C,PCS Apparent Power A,PCS Apparent Power B,PCS Apparent Power C,Total PCS Active Power,Total PCS Reactive Power,Total PCS Apparent Power,#1 DC Voltage,#1 DC Current,#1 DC Power,Battery #1 SOC,Battery #1 SOH,Max rechargeable current,Max dischargeable current,Max allowable charging voltage
2024-10-08 14:10:58,BATT014,192.168.91.232,8.0,0.0006666666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65533,0,0,0,0,65531,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,6,5,0,8,8005,8,0,99,100,100,1000,8592
2024-10-08 14:11:05,BATT013,192.168.92.232,7.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,7,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,1,1,1,1,1,0,3,3,7849,0,0,36,100,800,1000,8592
2024-10-08 14:11:13,BATT014,192.168.91.232,8.0,0.0006666666666666666,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,8004,8,0,99,100,100,1000,8592
2024-10-08 14:11:20,BATT013,192.168.92.232,7.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4143,4139,3,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,0,1,1,1,1,0,2,3,7848,0,0,36,100,800,1000,8592
2024-10-08 14:11:28,BATT014,192.168.91.232,8.0,0.0006666666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,2,1,5,5,0,8,8003,8,0,99,100,100,1000,8592
2024-10-08 14:11:35,BATT013,192.168.92.232,7.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4143,4139,7,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,0,1,1,1,1,0,2,3,7847,0,0,36,100,800,1000,8592
2024-10-08 14:11:43,BATT014,192.168.91.232,8.0,0.0006666666666666666,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,8003,8,0,99,100,100,1000,8592
2024-10-08 14:11:50,BATT013,192.168.92.232,7.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4143,4139,3,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,1,0,1,1,0,0,2,2,7849,0,0,36,100,800,1000,8592
2024-10-08 14:11:59,BATT014,192.168.91.232,9.0,0.00075,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65533,0,0,0,0,65531,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,6,5,0,8,8004,8,0,99,100,100,1000,8592
2024-10-08 14:12:06,BATT013,192.168.92.232,7.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4143,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,0,1,1,1,1,1,0,2,3,7849,0,0,36,100,800,1000,8592
2024-10-08 14:12:14,BATT014,192.168.91.232,8.0,0.0006666666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65533,0,0,0,0,65531,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,2,1,5,5,0,8,8004,8,0,99,100,100,1000,8592
2024-10-08 14:12:21,BATT013,192.168.92.232,7.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,0,1,1,0,1,0,2,2,7849,0,0,36,100,800,1000,8592
2024-10-08 14:12:29,BATT014,192.168.91.232,8.0,0.0006666666666666666,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65533,0,0,0,0,65531,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,8003,8,0,99,100,100,1000,8592
2024-10-08 14:12:37,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,0,1,1,1,1,1,0,2,3,7850,0,0,36,100,800,1000,8592
2024-10-08 14:12:45,BATT014,192.168.91.232,8.0,0.0006666666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,8004,8,0,99,100,100,1000,8592
2024-10-08 14:12:53,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,1,1,1,1,1,0,3,3,7850,0,0,36,100,800,1000,8592
2024-10-08 14:13:00,BATT014,192.168.91.232,7.0,0.0005833333333333333,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,1,1,2,2,0,5,5,4,7,8002,8,0,99,100,100,1000,8592
2024-10-08 14:13:08,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4143,4139,3,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,1,0,1,1,0,0,2,2,7850,0,0,36,100,800,1000,8592
2024-10-08 14:13:16,BATT014,192.168.91.232,8.0,0.0006666666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,1,1,2,1,1,5,5,4,7,8003,8,0,99,100,100,1000,8592
2024-10-08 14:13:26,BATT013,192.168.92.232,10.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4160,4143,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,1,1,1,1,1,0,3,3,7850,0,0,36,100,800,1000,8592
2024-10-08 14:13:34,BATT014,192.168.91.232,8.0,0.0006666666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65534,65535,65534,0,0,0,0,65531,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,2,1,5,5,0,8,8002,8,0,99,100,100,1000,8592
2024-10-08 14:13:41,BATT013,192.168.92.232,7.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,0,0,22,0,0,0,0,0,4,0,4,4996,0,0,0,1,1,1,1,1,1,0,3,3,7851,0,0,36,100,800,1000,8592
2024-10-08 14:13:49,BATT014,192.168.91.232,8.0,0.0006666666666666666,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,2,1,5,5,0,8,8001,8,0,99,100,100,1000,8592
2024-10-08 14:13:56,BATT013,192.168.92.232,7.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,7,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,1,1,1,0,1,0,3,2,7849,0,0,36,100,800,1000,8592
2024-10-08 14:14:04,BATT014,192.168.91.232,8.0,0.0006666666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65533,0,0,0,0,65531,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,8003,8,0,99,100,100,1000,8592
2024-10-08 14:14:12,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4143,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,1,0,1,1,1,0,2,3,7849,0,0,36,100,800,1000,8592
2024-10-08 14:14:20,BATT014,192.168.91.232,8.0,0.0006666666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,1,1,2,1,1,5,5,4,7,8004,8,0,99,100,100,1000,8592
2024-10-08 14:14:27,BATT013,192.168.92.232,7.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4160,4143,4139,0,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,1,1,1,1,1,0,3,3,7850,0,0,36,100,800,1000,8592
2024-10-08 14:14:35,BATT014,192.168.91.232,8.0,0.0006666666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,1,1,2,2,1,5,5,4,8,8003,8,0,99,100,100,1000,8592
2024-10-08 14:14:43,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4143,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,0,1,1,1,1,0,2,3,7849,0,0,36,100,800,1000,8592
2024-10-08 14:14:50,BATT014,192.168.91.232,7.0,0.0005833333333333333,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,2,1,6,5,0,9,8001,8,0,99,100,100,1000,8592
2024-10-08 14:14:58,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,1,1,1,1,1,0,3,3,7849,0,0,36,100,800,1000,8592
2024-10-08 14:15:05,BATT014,192.168.91.232,7.0,0.0005833333333333333,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65534,65535,65533,0,0,0,0,65530,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,2,1,5,4,0,8,8002,8,0,99,100,100,1000,8592
2024-10-08 14:15:13,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4156,4139,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,1,1,1,0,1,0,3,2,7854,0,0,36,100,800,1000,8592
2024-10-08 14:15:21,BATT014,192.168.91.232,8.0,0.0006666666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,2,1,5,5,0,8,8002,8,0,99,100,100,1000,8592
2024-10-08 14:15:29,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4156,4139,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,0,1,1,0,1,0,2,2,7853,0,0,36,100,800,1000,8592
2024-10-08 14:15:37,BATT014,192.168.91.232,8.0,0.0006666666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,2,1,5,5,0,8,8002,8,0,99,100,100,1000,8592
2024-10-08 14:15:45,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,1,1,1,0,1,0,3,2,7854,0,0,36,100,800,1000,8592
2024-10-08 14:15:52,BATT014,192.168.91.232,7.0,0.0005833333333333333,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65533,0,0,0,0,65531,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,8000,8,0,99,100,100,1000,8592
2024-10-08 14:16:00,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,3,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,0,1,1,0,1,0,2,2,7853,0,0,36,100,800,1000,8592
2024-10-08 14:16:08,BATT014,192.168.91.232,8.0,0.0006666666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,0,5,5,0,6,8002,8,0,99,100,100,1000,8592
2024-10-08 14:16:16,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,3,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,1,1,1,1,1,0,3,3,7853,0,0,36,100,800,1000,8592
2024-10-08 14:16:24,BATT014,192.168.91.232,8.0,0.0006666666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,8002,8,0,99,100,100,1000,8592
2024-10-08 14:16:31,BATT013,192.168.92.232,7.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,0,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,1,1,1,1,1,0,3,3,7854,0,0,36,100,800,1000,8592
2024-10-08 14:16:39,BATT014,192.168.91.232,8.0,0.0006666666666666666,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,1,1,2,1,1,5,5,4,7,8002,8,0,99,100,100,1000,8592
2024-10-08 14:16:47,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,0,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,0,1,1,0,1,0,2,2,7854,0,0,36,100,800,1000,8592
2024-10-08 14:16:55,BATT014,192.168.91.232,8.0,0.0006666666666666666,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,2,1,5,5,0,8,8002,8,0,99,100,100,1000,8592
2024-10-08 14:17:03,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,1,1,1,1,1,0,3,3,7853,0,0,36,100,800,1000,8592
2024-10-08 14:17:10,BATT014,192.168.91.232,7.0,0.0005833333333333333,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65533,0,0,0,0,65531,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,6,5,0,8,8003,8,0,99,100,100,1000,8592
2024-10-08 14:17:18,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,3,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,1,1,1,1,1,0,3,3,7853,0,0,36,100,800,1000,8592
2024-10-08 14:17:25,BATT014,192.168.91.232,7.0,0.0005833333333333333,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,0,65533,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,8003,8,0,99,100,100,1000,8592
2024-10-08 14:17:33,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,7,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,0,1,1,0,1,0,2,2,7852,0,0,36,100,800,1000,8592
2024-10-08 14:17:40,BATT014,192.168.91.232,7.0,0.0005833333333333333,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65534,65535,65534,0,0,0,0,65531,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,2,1,5,5,0,8,8002,8,0,99,100,100,1000,8592
2024-10-08 14:17:48,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,3,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,1,0,1,1,1,0,2,3,7852,0,0,36,100,800,1000,8592
2024-10-08 14:17:55,BATT014,192.168.91.232,7.0,0.0005833333333333333,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,8002,8,0,99,100,100,1000,8592
2024-10-08 14:18:03,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4156,4139,4139,3,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,1,1,1,1,1,0,3,3,7853,0,0,36,100,800,1000,8592
2024-10-08 14:18:11,BATT014,192.168.91.232,8.0,0.0006666666666666666,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,8002,8,0,99,100,100,1000,8592
2024-10-08 14:18:18,BATT013,192.168.92.232,7.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,7,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,1,1,1,1,1,0,3,3,7853,0,0,36,100,800,1000,8592
2024-10-08 14:18:26,BATT014,192.168.91.232,8.0,0.0006666666666666666,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,1,1,2,1,1,5,5,4,7,8001,8,0,99,100,100,1000,8592
2024-10-08 14:18:35,BATT013,192.168.92.232,9.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,0,1,1,1,1,0,2,3,7853,0,0,36,100,800,1000,8592
2024-10-08 14:18:43,BATT014,192.168.91.232,8.0,0.0006666666666666666,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,8000,8,0,99,100,100,1000,8592
2024-10-08 14:18:51,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,0,0,22,0,0,0,3,0,4,0,7,4996,0,0,0,0,1,1,1,1,1,0,2,3,7853,0,0,36,100,800,1000,8592
2024-10-08 14:18:59,BATT014,192.168.91.232,8.0,0.0006666666666666666,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,1,1,2,2,1,5,5,4,8,8001,8,0,99,100,100,1000,8592
2024-10-08 14:19:06,BATT013,192.168.92.232,7.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,0,0,1,0,1,0,1,2,7853,0,0,36,100,800,1000,8592
2024-10-08 14:19:14,BATT014,192.168.91.232,8.0,0.0006666666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,8001,8,0,99,100,100,1000,8592
2024-10-08 14:19:22,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,0,0,22,0,0,0,0,0,4,0,4,4998,0,0,0,1,0,1,1,0,1,0,2,2,7853,0,0,36,100,800,1000,8592
2024-10-08 14:19:29,BATT014,192.168.91.232,7.0,0.0005833333333333333,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,2,1,6,5,0,9,8000,8,0,99,100,100,1000,8592
2024-10-08 14:19:37,BATT013,192.168.92.232,8.0,0.0,11,9,9,19,15,15,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,20,0,554,0,573,0,0,0,43,4160,4139,4139,0,0,22,0,0,0,3,0,4,0,7,4998,0,0,0,1,1,0,1,1,0,0,2,2,7853,0,0,36,100,800,1000,8592
2024-10-08 14:19:45,BATT014,192.168.91.232,8.0,0.0006666666666666666,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,0,65534,0,0,0,0,65533,0,0,0,146,0,406,0,550,0,71,0,1326,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,2,1,5,5,0,8,8001,8,0,99,100,100,1000,8592
